"","x8dccsscr","x8nrsscr","x8flanker"
"11227",8.1614,87,7.8691
"11228",8.7657,74,8.8169
"11229",7.8129,112,8.6676
"11230",NA,26,NA
"11231",7.8179,88,8.2533
"11232",NA,NA,NA
"11233",NA,NA,NA
"11234",7.7244,128,8.0242
"11235",6.2522,56,7.7363
"11236",7.9224,77,8.0769
"11237",7.099,80,6.9812
"11238",6.8855,83,6.6498
"11239",8.6919,109,9.4178
"11240",8.9083,85,8.4511
"11241",7.9324,77,7.611
"11242",5.9251,106,8.5958
"11243",7.7595,89,8.1307
"11244",7.7105,60,8.3213
"11245",8.1136,98,8.9022
"11246",7.0001,97,8.4523
"11247",NA,98,NA
"11248",NA,NA,NA
"11249",8.1023,100,7.9697
"11250",7.6773,121,8.0882
"11251",6.0934,63,5.8024
"11252",7.2234,97,7.4767
"11253",8.2594,113,9.1053
"11254",NA,NA,NA
"11255",5.9985,107,7.0366
"11256",7.6395,102,8.0407
"11257",NA,NA,NA
"11258",7.5803,87,8.6026
"11259",7.4722,105,7.4767
"11260",6.7668,80,8.4769
"11261",7.5958,106,7.9887
"11262",8.4866,119,8.5739
"11263",NA,NA,NA
"11264",NA,NA,NA
"11265",7.3324,74,4.9243
"11266",7.6903,96,7.4994
"11267",8.3415,89,8.6093
"11268",NA,NA,NA
"11269",7.3337,102,8.948
"11270",7.0278,103,8.2295
"11271",NA,NA,NA
"11272",NA,102,NA
"11273",8.0575,91,8.3784
"11274",8.4641,72,7.8304
"11275",2.75,79,3.75
"11276",7.6269,103,8.432
"11277",7.2756,73,5.7474
"11278",NA,NA,NA
"11279",7.7371,84,5.9732
"11280",6.3293,49,6.9492
"11281",NA,NA,NA
"11282",NA,NA,NA
"11283",5,74,8.2039
"11284",7.9887,109,8.74729999999999
"11285",7.6608,100,5.9336
"11286",8.4718,120,9.0611
"11287",8.2954,106,8.091
"11288",7.58,111,7.7495
"11289",8.5723,111,9.04119999999999
"11290",8.6773,95,7.9019
"11291",7.9643,102,6.2834
"11292",7.7074,113,7.5921
"11293",7.423,98,8.1855
"11294",7.7305,92,8.8872
"11295",NA,NA,NA
"11296",9.3523,97,8.3136
"11297",6.9803,100,7.2366
"11298",7.5593,107,6.9139
"11299",NA,NA,NA
"11300",6.6972,104,6.8955
"11301",NA,NA,NA
"11302",7.8447,78,8.8352
"11303",7.1893,109,8.1051
"11304",9.13629999999999,106,7.3165
"11305",NA,NA,NA
"11306",8.7662,79,8.2503
"11307",7.5315,93,7.4142
"11308",7.9157,111,7.5223
"11309",NA,NA,NA
"11310",7.6685,87,8.0105
"11311",NA,NA,NA
"11312",NA,NA,NA
"11313",7.1576,108,8.1738
"11314",7.1074,119,7.9751
"11315",7.6295,105,8.1307
"11316",NA,NA,NA
"11317",8.4877,86,8.23009999999999
"11318",NA,NA,NA
"11319",7.9483,114,6.5073
"11320",NA,114,NA
"11321",5.2073,76,7.0212
"11322",7.3539,104,7.6879
"11323",NA,NA,NA
"11324",7.7808,89,7.7148
"11325",7.7572,99,7.379
"11326",8.125,98,8.4899
"11327",NA,NA,NA
"11328",7.0968,90,8.1565
"11329",NA,NA,NA
"11330",9.274,125,9.28829999999999
"11331",7.752,113,5.4026
"11332",8.4507,106,7.7695
"11333",8.0943,94,7.4016
"11334",8.8985,110,8.5062
"11335",6.9366,88,7.048
"11336",9.5301,102,8.4866
"11337",7.3,100,7.642
"11338",NA,NA,NA
"11339",8.62869999999999,120,6.8302
"11340",8.3746,114,9.73399999999999
"11341",NA,NA,NA
"11342",7.8717,123,5.9557
"11343",NA,NA,NA
"11344",NA,NA,NA
"11345",7.1893,88,7.4275
"11346",8.2325,131,8.9824
"11347",2.875,103,9.4681
"11348",NA,NA,NA
"11349",7.9296,134,6.9529
"11350",NA,NA,NA
"11351",NA,NA,NA
"11352",NA,NA,NA
"11353",9.1791,103,9.04119999999999
"11354",7.1269,100,5.2367
"11355",6.3044,89,7.777
"11356",6.8904,61,4.875
"11357",NA,NA,NA
"11358",NA,NA,NA
"11359",8.1164,85,8.6332
"11360",NA,NA,NA
"11361",7.3037,89,8.7093
"11362",8.0301,99,8.23629999999999
"11363",4,95,9.0972
"11364",8.988,92,8.1971
"11365",NA,NA,NA
"11366",7.0404,102,7.777
"11367",7.7445,99,7.5477
"11368",9.3088,67,9.44879999999999
"11369",7.0868,72,7.7124
"11370",NA,NA,NA
"11371",7.5972,93,7.9805
"11372",7.2892,132,9.24219999999999
"11373",NA,NA,NA
"11374",8.6434,92,7.543
"11375",8.6737,108,9.3684
"11376",7.193,99,8.1079
"11377",7.6971,81,8.145
"11378",NA,NA,NA
"11379",7.1324,94,7.8074
"11380",NA,NA,NA
"11381",8.5958,114,7.8381
"11382",6.5703,92,8.7555
"11383",7.0495,88,8.3536
"11384",9.1134,109,9.1625
"11385",3.375,26,6.1759
"11386",8.7734,107,8.9135
"11387",8.4945,117,8.2325
"11388",7.5477,100,7.3944
"11389",7.5824,91,8.2593
"11390",NA,NA,NA
"11391",NA,NA,NA
"11392",NA,NA,NA
"11393",NA,NA,NA
"11394",7.8664,97,8.4256
"11395",7.416,89,9.3773
"11396",8.0132,96,8.7024
"11397",7.6722,99,8.5423
"11398",8.3015,108,7.2036
"11399",NA,NA,NA
"11400",8.3136,84,8.4834
"11401",6.2538,102,5.5972
"11402",7.8325,127,7.9429
"11403",8.7176,102,6.6263
"11404",NA,NA,NA
"11405",NA,NA,NA
"11406",7.3047,89,8.1598
"11407",8.681,110,6.7385
"11408",7.2431,95,6.6989
"11409",3.75,81,7.2847
"11410",6.1515,84,7.8795
"11411",NA,NA,NA
"11412",NA,NA,NA
"11413",7.7755,118,8.0853
"11414",3.875,92,4.5
"11415",6.7916,110,9.1378
"11416",7.4958,75,9.1667
"11417",NA,NA,NA
"11418",NA,NA,NA
"11419",NA,NA,NA
"11420",8.8431,128,8.8715
"11421",7.9163,102,7.911
"11422",8.413,117,7.4364
"11423",7.057,82,6.6836
"11424",7.7663,116,6.4535
"11425",7.39,102,6.8881
"11426",NA,NA,NA
"11427",7.3229,119,6.6683
"11428",NA,NA,NA
"11429",7.3767,105,7.5546
"11430",7.8259,99,8.1767
"11431",6.9524,80,7.9887
"11432",8.1917,92,8.6884
"11433",7.2889,82,8.24429999999999
"11434",8.6773,117,6.85
"11435",8.7306,102,7.5897
"11436",NA,NA,NA
"11437",9.9889,99,8.871
"11438",7.3374,79,NA
"11439",7.1686,104,7.6468
"11440",NA,NA,NA
"11441",8.4566,92,8.6366
"11442",7.861,102,8.0994
"11443",7.5477,88,7.4297
"11444",8.0407,121,8.9287
"11445",7.9968,107,8.1565
"11446",7.9349,126,7.0676
"11447",NA,NA,NA
"11448",NA,NA,NA
"11449",NA,NA,NA
"11450",NA,NA,NA
"11451",NA,NA,NA
"11452",7.8048,107,8.0629
"11453",8.2028,85,7.2241
"11454",7.2222,92,8.7235
"11455",NA,NA,NA
"11456",7.558,133,7.6976
"11457",8.0324,94,8.4035
"11458",NA,NA,NA
"11459",7.0531,89,8.5258
"11460",NA,NA,NA
"11461",NA,NA,NA
"11462",6.3548,84,8.2954
"11463",8.27129999999999,81,8.9361
"11464",8.516,103,7.8639
"11465",8.424,92,8.9747
"11466",NA,NA,NA
"11467",7.4111,89,8.4672
"11468",7.08,88,7.2995
"11469",NA,NA,NA
"11470",6.0382,114,8.3213
"11471",8.3289,100,8.6572
"11472",8.2839,111,8.777
"11473",NA,NA,NA
"11474",6.7217,103,6.5833
"11475",7.9608,122,9.24219999999999
"11476",NA,NA,NA
"11477",7.1519,97,7.7595
"11478",7.8233,78,6.7805
"11479",NA,NA,NA
"11480",NA,NA,NA
"11481",8.7697,99,8.7528
"11482",7.913,106,7.8613
"11483",7.272,97,5.2971
"11484",NA,NA,NA
"11485",NA,NA,NA
"11486",7.1199,105,7.7346
"11487",NA,NA,NA
"11488",NA,NA,NA
"11489",NA,NA,NA
"11490",NA,97,NA
"11491",NA,NA,NA
"11492",NA,NA,NA
"11493",NA,NA,NA
"11494",8.8672,136,8.3289
"11495",NA,NA,NA
"11496",7.6849,106,8.4511
"11497",7.7495,84,5.8796
"11498",7.6952,122,7.479
"11499",8.1136,122,8.1738
"11500",7.7585,94,6.9417
"11501",NA,NA,NA
"11502",8.7735,63,8.203
"11503",7.9576,91,4.5
"11504",8.6191,109,8.4996
"11505",8.0484,86,7.412
"11506",NA,NA,NA
"11507",NA,NA,NA
"11508",7.8717,105,7.9887
"11509",7.0602,106,6.5265
"11510",7.3682,90,8.0853
"11511",7.517,107,7.8691
"11512",7.8501,147,9.065
"11513",8.2808,100,8.74119999999999
"11514",8.4035,90,8.6828
"11515",NA,NA,NA
"11516",NA,NA,NA
"11517",7.4883,96,9.4959
"11518",8.5852,129,8.4479
"11519",8.442,89,9.0531
"11520",NA,NA,NA
"11521",NA,NA,NA
"11522",NA,NA,NA
"11523",8.4511,101,8.8672
"11524",7.7278,122,8.6919
"11525",6.7333,106,7.0696
"11526",7.6709,67,7.9563
"11527",NA,NA,NA
"11528",7.8259,113,7.6903
"11529",NA,NA,NA
"11530",8.2805,106,8.5423
"11531",NA,NA,NA
"11532",5.3997,97,7.9005
"11533",NA,NA,NA
"11534",NA,NA,NA
"11535",2.875,103,7.4881
"11536",7.9227,90,8.5723
"11537",NA,NA,NA
"11538",6.6768,109,6.5041
"11539",7.4076,100,8.20889999999999
"11540",7.7354,107,8.2954
"11541",7.7296,105,8.4801
"11542",8.9478,86,8.432
"11543",6.8771,92,9.1012
"11544",NA,NA,NA
"11545",7.8909,69,8.74119999999999
"11546",8.6127,93,8.9722
"11547",NA,NA,NA
"11548",NA,NA,NA
"11549",6.513,112,8.7885
"11550",6.8041,98,9.2937
"11551",7.1062,107,8.4352
"11552",8.5127,109,7.4157
"11553",7.2107,91,5.0865
"11554",6.5556,91,8.4576
"11555",7.9216,117,7.7821
"11556",8.1855,76,8.21479999999999
"11557",8.64119999999999,119,8.79869999999999
"11558",NA,NA,NA
"11559",8.3,91,9.4543
"11560",NA,NA,NA
"11561",6.2463,134,8.9863
"11562",7.9369,113,9.2507
"11563",NA,NA,NA
"11564",7.1085,90,8.091
"11565",7.2519,108,7.9643
"11566",NA,NA,NA
"11567",NA,NA,NA
"11568",7.7755,101,7.959
"11569",8.27429999999999,101,8.1709
"11570",7.7009,110,9.1791
"11571",8.3259,95,7.7296
"11572",NA,NA,NA
"11573",8.8808,69,8.6161
"11574",NA,NA,NA
"11575",NA,NA,NA
"11576",7.9007,92,8.5357
"11577",NA,NA,NA
"11578",7.799,96,6.0872
"11579",7.1843,94,7.0735
"11580",6.5243,100,6.7928
"11581",8.2954,107,8.5094
"11582",7.9047,125,8.7306
"11583",NA,NA,NA
"11584",NA,NA,NA
"11585",NA,NA,NA
"11586",NA,NA,NA
"11587",7.3996,79,7.4408
"11588",8.059,105,8.1855
"11589",7.9102,104,8.0105
"11590",NA,NA,NA
"11591",7.3508,100,8.26819999999999
"11592",8.0797,98,7.9216
"11593",7.2469,109,6.8446
"11594",5.8223,102,6.2308
"11595",7.1936,102,8.6607
"11596",7.0177,89,7.1053
"11597",7.395,78,6.8052
"11598",NA,NA,NA
"11599",NA,NA,NA
"11600",NA,NA,NA
"11601",NA,NA,NA
"11602",8.3798,111,8.7698
"11603",9.6138,85,9.1905
"11604",7.0852,97,6.8302
"11605",NA,NA,NA
"11606",6.2697,89,6.9982
"11607",8.4439,114,7.8253
"11608",6.791,107,7.8381
"11609",8.3536,94,8.1623
"11610",6.5766,92,7.986
"11611",7.7117,90,7.2221
"11612",7.8003,104,7.8561
"11613",NA,NA,NA
"11614",NA,NA,NA
"11615",7.2868,106,8.5127
"11616",7.1575,113,7.4408
"11617",8.6332,90,8.8316
"11618",7.0218,99,8.5225
"11619",7.924,103,9.3639
"11620",7.1934,82,8.1738
"11621",8.9521,99,8.9941
"11622",NA,NA,NA
"11623",NA,NA,NA
"11624",7.254,114,7.6396
"11625",NA,NA,NA
"11626",7.1997,118,8.9941
"11627",7.7234,101,4.375
"11628",8.1278,85,7.6444
"11629",7.772,105,8.2833
"11630",8.14929999999999,97,8.5512
"11631",7.1136,112,8.016
"11632",8.2206,122,8.6298
"11633",7.7676,96,7.8874
"11634",8.4273,117,8.3691
"11635",NA,NA,NA
"11636",NA,NA,NA
"11637",NA,NA,NA
"11638",6.675,58,7.3186
"11639",NA,NA,NA
"11640",8.4406,98,8.74119999999999
"11641",8.3038,91,7.8587
"11642",7.2972,73,7.4824
"11643",7.3016,104,7.8874
"11644",8.4459,83,8.8206
"11645",8.21179999999999,95,8.5523
"11646",6.4977,93,6.0707
"11647",8.2384,96,7.6588
"11648",7.8691,111,7.8639
"11649",8.1104,94,8.5891
"11650",NA,NA,NA
"11651",8.4884,87,9.2808
"11652",7.5477,117,8.1307
"11653",7.1685,100,8.4964
"11654",NA,NA,NA
"11655",8.0459,118,9.4042
"11656",NA,NA,NA
"11657",7.325,76,7.5944
"11658",6.6531,107,8.6366
"11659",7.4542,91,7.7795
"11660",NA,NA,NA
"11661",NA,NA,NA
"11662",7.0366,90,6.6938
"11663",8.2956,89,7.9429
"11664",7.2889,91,8.4447
"11665",3.625,50,4.375
"11666",NA,NA,NA
"11667",7.7025,113,9.3595
"11668",7.7387,79,5.7323
"11669",NA,NA,NA
"11670",NA,NA,NA
"11671",NA,NA,NA
"11672",NA,NA,NA
"11673",6.9054,88,8.9004
"11674",7.9603,79,6.5089
"11675",NA,NA,NA
"11676",8.6195,116,8.806
"11677",NA,NA,NA
"11678",NA,NA,NA
"11679",NA,NA,NA
"11680",7.5519,106,8.4067
"11681",7.5947,86,7.7222
"11682",NA,NA,NA
"11683",NA,NA,NA
"11684",7.1531,118,7.742
"11685",6.0623,61,6.1539
"11686",NA,NA,NA
"11687",7.3226,98,6.5366
"11688",NA,NA,NA
"11689",NA,NA,NA
"11690",NA,NA,NA
"11691",7.632,109,8.6884
"11692",NA,NA,NA
"11693",8.0344,103,8.8242
"11694",NA,NA,NA
"11695",NA,NA,NA
"11696",NA,NA,NA
"11697",6.9717,107,8.6607
"11698",6.1688,103,8.3197
"11699",7.497,110,7.7998
"11700",7.9094,107,8.2001
"11701",NA,NA,NA
"11702",7.6086,91,8.7306
"11703",7.1064,80,7.8329
"11704",NA,NA,NA
"11705",NA,NA,NA
"11706",NA,NA,NA
"11707",7.4576,118,9.1012
"11708",NA,NA,NA
"11709",NA,88,9.20419999999999
"11710",7.2762,103,6.6599
"11711",8.7139,94,9.2126
"11712",5.3982,46,6.6514
"11713",NA,NA,NA
"11714",NA,NA,NA
"11715",7.5346,98,8.366
"11716",8.3197,107,8.64
"11717",NA,NA,NA
"11718",7.8488,88,7.1649
"11719",7.5548,98,8.0242
"11720",6.89,101,7.2657
"11721",7.5616,121,7.3595
"11722",7.6602,105,8.6056
"11723",NA,NA,NA
"11724",8.2848,73,9.5052
"11725",8.5652,118,8.145
"11726",6.7728,28,5.5544
"11727",NA,NA,NA
"11728",8.1149,88,8.713
"11729",8.2206,103,8.9325
"11730",7.1324,111,8.4225
"11731",7.642,101,7.8329
"11732",7.9751,63,8.4384
"11733",NA,NA,NA
"11734",8.1815,120,9.4269
"11735",NA,NA,NA
"11736",NA,NA,NA
"11737",7.9137,107,9.0333
"11738",8.0042,122,8.3358
"11739",8.9638,94,9.2337
"11740",7.0872,88,7.654
"11741",NA,NA,NA
"11742",7.8353,71,6.4822
"11743",NA,NA,NA
"11744",8.11809999999999,130,7.9269
"11745",7.0872,92,8.806
"11746",NA,NA,NA
"11747",NA,NA,NA
"11748",NA,NA,NA
"11749",NA,NA,NA
"11750",NA,NA,NA
"11751",NA,NA,NA
"11752",3.375,103,8.29109999999999
"11753",7.7614,116,7.8639
"11754",NA,NA,NA
"11755",7.9914,112,6.1581
"11756",NA,NA,NA
"11757",NA,NA,NA
"11758",6.4485,85,8.1335
"11759",8.0741,91,7.6612
"11760",7.1934,106,6.7981
"11761",NA,NA,NA
"11762",8.3584,93,8.8426
"11763",8.2533,99,8.0297
"11764",NA,NA,NA
"11765",4,105,8.1164
"11766",6.4523,105,9.14719999999999
"11767",8.2206,143,8.5589
"11768",4,115,9.0136
"11769",8.5062,109,7.9996
"11770",7.7595,98,5
"11771",NA,NA,NA
"11772",6.8895,105,7.1934
"11773",6.3498,113,6.7333
"11774",NA,NA,NA
"11775",NA,NA,NA
"11776",7.5338,109,7.8874
"11777",7.3616,89,8.0797
"11778",NA,NA,NA
"11779",NA,NA,NA
"11780",7.6608,61,8.4067
"11781",8.116,84,8.0242
"11782",NA,NA,NA
"11783",8.4966,105,9.5099
"11784",NA,NA,NA
"11785",NA,NA,NA
"11786",8.7923,109,9.1723
"11787",6.0402,97,8.5656
"11788",7.5639,120,7.3595
"11789",NA,NA,NA
"11790",7.3116,102,7.0404
"11791",6.9016,78,7.6564
"11792",8.5067,87,8.5456
"11793",7.8769,120,7.9483
"11794",NA,NA,NA
"11795",NA,NA,NA
"11796",4,97,8.2024
"11797",NA,NA,NA
"11798",8.3038,120,9.1833
"11799",8.5809,93,8.713
"11800",NA,NA,NA
"11801",7.8743,109,7.6039
"11802",6.135,95,7.2847
"11803",6.5315,92,6.985
"11804",8.3609,95,7.8773
"11805",NA,NA,NA
"11806",8.4245,94,9.3111
"11807",7.931,71,8.72
"11808",7.8185,111,8.3474
"11809",7.8253,119,9.4451
"11810",7.1225,81,8.8909
"11811",8.3485,123,9.2084
"11812",7.1095,96,8.03799999999999
"11813",6.9661,92,4.875
"11814",7.8309,95,7.9968
"11815",6.5588,90,8.4576
"11816",8.1797,126,9.6639
"11817",8.4004,104,8.3629
"11818",6.0616,109,6.9661
"11819",NA,NA,NA
"11820",8.1134,104,8.8611
"11821",NA,NA,NA
"11822",7.64,96,8.5623
"11823",7.3769,101,7.6588
"11824",7.7247,76,7.52
"11825",NA,NA,NA
"11826",7.666,102,6.0503
"11827",9.8269,110,9.8321
"11828",7.47,81,NA
"11829",7.4971,98,7.7947
"11830",8.5253,88,8.1335
"11831",7.4273,102,8.1023
"11832",7.2907,91,8.4161
"11833",NA,NA,NA
"11834",NA,NA,NA
"11835",NA,NA,NA
"11836",7.3608,79,7.4341
"11837",7.6584,99,9.1875
"11838",6.9868,70,7.7871
"11839",NA,NA,NA
"11840",7.683,106,8.3075
"11841",7.5751,94,8.0966
"11842",NA,NA,NA
"11843",NA,NA,NA
"11844",8.4948,120,5.4277
"11845",8.0003,103,7.4542
"11846",3.875,94,9.4912
"11847",NA,NA,NA
"11848",8.3331,104,8.0797
"11849",7.3506,116,7.0579
"11850",NA,NA,NA
"11851",NA,NA,NA
"11852",8.4902,79,8.9325
"11853",8.8947,115,8.7519
"11854",8.4193,106,9.3551
"11855",NA,NA,NA
"11856",NA,NA,NA
"11857",NA,NA,NA
"11858",NA,NA,NA
"11859",NA,NA,NA
"11860",7.3665,96,9.0372
"11861",7.7148,88,7.9697
"11862",7.705,103,7.2324
"11863",NA,NA,NA
"11864",9.0851,123,9.2168
"11865",NA,NA,NA
"11866",7.3944,111,7.9006
"11867",6.5721,72,6.9139
"11868",NA,NA,NA
"11869",7.9501,111,7.9697
"11870",4,87,8.4223
"11871",9.5052,95,8.1193
"11872",NA,NA,NA
"11873",7.9456,91,6.8411
"11874",NA,NA,NA
"11875",NA,NA,NA
"11876",7.4745,134,7.8278
"11877",NA,NA,NA
"11878",7.5176,86,7.7893
"11879",NA,NA,NA
"11880",7.2973,99,8.3289
"11881",8.1839,106,8.8463
"11882",7.9269,95,8.6059
"11883",6.9058,77,7.249
"11884",NA,NA,NA
"11885",7.4137,94,8.2354
"11886",NA,NA,NA
"11887",7.7445,108,7.959
"11888",7.0888,96,8.1884
"11889",2.875,39,3.75
"11890",NA,NA,NA
"11891",7.0337,113,8.0574
"11892",8.0851,100,9.0491
"11893",7.6243,110,8.413
"11894",7.5407,82,8.2803
"11895",5.9395,86,4.875
"11896",7.866,112,7.452
"11897",8.2548,87,9.4314
"11898",9.6947,105,9.1139
"11899",7.8458,114,6.1301
"11900",NA,NA,NA
"11901",7.6079,98,9.0531
"11902",NA,NA,NA
"11903",NA,NA,NA
"11904",7.8023,108,8.0352
"11905",6.4065,113,8.5723
"11906",NA,NA,NA
"11907",7.5727,96,5
"11908",6.1838,79,7.5653
"11909",8.14929999999999,90,7.8848
"11910",7.8639,105,7.412
"11911",9.0972,109,8.4899
"11912",NA,NA,NA
"11913",NA,NA,NA
"11914",8.678,115,8.0769
"11915",7.7099,89,7.5944
"11916",8.1709,123,8.27729999999999
"11917",NA,NA,NA
"11918",NA,NA,NA
"11919",6.3276,76,7.6854
"11920",NA,NA,NA
"11921",6.2446,102,8.74479999999999
"11922",NA,NA,NA
"11923",NA,NA,NA
"11924",8.5461,100,9.3755
"11925",6.3844,40,5.2161
"11926",NA,NA,NA
"11927",7.7296,106,8.0853
"11928",8.6093,110,8.8463
"11929",NA,NA,NA
"11930",9.1537,109,8.5857
"11931",NA,NA,NA
"11932",NA,NA,NA
"11933",NA,NA,NA
"11934",8.5037,82,9.0372
"11935",6.5719,83,7.7321
"11936",NA,NA,NA
"11937",NA,NA,NA
"11938",NA,NA,NA
"11939",5.4711,101,7.3379
"11940",7.0663,86,9.2593
"11941",8.9287,101,7.6444
"11942",7.705,89,7.6039
"11943",NA,NA,NA
"11944",NA,NA,NA
"11945",7.6837,106,8.0214
"11946",8.9458,111,8.876
"11947",NA,NA,NA
"11948",NA,NA,NA
"11949",6.9453,80,7.6492
"11950",8.049,105,8.1221
"11951",NA,NA,NA
"11952",6.5555,69,7.5269
"11953",NA,NA,NA
"11954",7.7563,99,8.6026
"11955",2.25,103,5.1679
"11956",NA,NA,NA
"11957",NA,NA,NA
"11958",NA,NA,NA
"11959",7.8536,96,7.5593
"11960",NA,NA,NA
"11961",5.6397,84,6.3041
"11962",NA,NA,NA
"11963",NA,NA,NA
"11964",8.5924,97,8.5891
"11965",NA,NA,NA
"11966",8.4566,92,8.0077
"11967",7.7221,85,8.2503
"11968",7.9887,103,9.0645
"11969",8.4511,120,7.4767
"11970",6.7664,89,7.7846
"11971",NA,NA,NA
"11972",8.1689,70,8.2801
"11973",7.9152,101,7.2949
"11974",7.7173,105,8.2177
"11975",NA,NA,NA
"11976",NA,NA,NA
"11977",NA,NA,NA
"11978",NA,NA,NA
"11979",8.5495,103,9.2593
"11980",NA,NA,NA
"11981",8.1917,96,8.2863
"11982",8.2533,108,7.6757
"11983",NA,108,7.5177
"11984",7.0366,72,6.0328
"11985",7.3102,81,7.8329
"11986",7.2998,117,7.676
"11987",NA,NA,NA
"11988",NA,NA,NA
"11989",NA,NA,NA
"11990",7.9751,101,8.5029
"11991",7.8639,99,7.5269
"11992",NA,NA,NA
"11993",8.9863,104,9.1833
"11994",6.4469,111,7.173
"11995",8.1543,80,8.8497
"11996",7.9243,90,5.844
"11997",7.2643,91,8.6366
"11998",NA,NA,NA
"11999",7.5991,102,8.678
"12000",NA,NA,NA
"12001",7.7755,108,8.5756
"12002",NA,NA,NA
"12003",NA,NA,NA
"12004",8.4107,78,8.9747
"12005",7.0622,63,4.125
"12006",7.1219,95,7.5223
"12007",6.8699,93,7.34
"12008",6.9332,99,7.4364
"12009",7.7503,96,8.5656
"12010",6.8245,91,8.24429999999999
"12011",7.4612,110,7.9058
"12012",NA,NA,NA
"12013",7.7927,127,9.1861
"12014",NA,NA,NA
"12015",NA,NA,NA
"12016",7.5176,97,8.1536
"12017",6.5735,102,6.9812
"12018",8.6598,138,9.3595
"12019",7.7959,93,8.579
"12020",NA,NA,NA
"12021",7.9102,108,8.3972
"12022",6.807,109,7.851
"12023",9.79789999999999,78,9.2928
"12024",7.392,97,7.0173
"12025",NA,NA,NA
"12026",7.6588,100,7.5827
"12027",6.9831,111,8.21479999999999
"12028",NA,NA,NA
"12029",7.6879,90,7.8848
"12030",7.5085,108,7.7896
"12031",8.5992,99,8.6127
"12032",8.24429999999999,100,7.9322
"12033",8.4731,99,8.4899
"12034",7.4042,106,7.752
"12035",7.2931,100,8.3106
"12036",7.6252,101,7.366
"12037",NA,NA,NA
"12038",NA,NA,NA
"12039",7.2135,100,8.3006
"12040",7.0943,113,6.5916
"12041",5.3749,88,5.0611
"12042",8.2059,101,8.9022
"12043",6.4774,102,6.6972
"12044",6.9065,91,5.8974
"12045",NA,NA,NA
"12046",7.5314,99,5.4118
"12047",7.757,104,8.0685
"12048",7.2584,96,6.6751
"12049",8.13429999999999,96,7.5997
"12050",NA,NA,NA
"12051",NA,NA,NA
"12052",7.8297,99,9.3551
"12053",7.0298,121,6.6802
"12054",7.4275,95,5.9167
"12055",NA,NA,NA
"12056",NA,NA,NA
"12057",NA,NA,NA
"12058",NA,NA,NA
"12059",8.4456,113,8.0242
"12060",NA,NA,NA
"12061",NA,NA,NA
"12062",NA,NA,NA
"12063",7.799,123,8.8352
"12064",6.6213,126,8.464
"12065",NA,NA,NA
"12066",8.5055,104,8.4225
"12067",7.1282,80,8.2295
"12068",7.7299,74,8.5915
"12069",7.4978,100,6.4598
"12070",NA,NA,NA
"12071",8.6884,104,8.9554
"12072",NA,NA,NA
"12073",8.3714,59,8.1193
"12074",NA,NA,NA
"12075",7.2407,90,7.2303
"12076",6.8264,79,8.4256
"12077",3.625,112,5
"12078",NA,NA,NA
"12079",NA,NA,NA
"12080",NA,NA,NA
"12081",8.1079,96,8.5891
"12082",8.5216,113,8.5723
"12083",8.1674,140,9.0851
"12084",NA,NA,NA
"12085",8.145,119,7.5338
"12086",7.7371,86,8.1913
"12087",6.5278,84,7.0696
"12088",NA,NA,NA
"12089",7.1598,112,8.0297
"12090",8.0229,91,8.7915
"12091",7.9801,93,7.683
"12092",6.8021,83,7.8253
"12093",6.8574,105,8.1913
"12094",NA,NA,NA
"12095",6.3935,69,7.6015
"12096",7.5641,84,7.9805
"12097",8.8984,117,9.3907
"12098",7.9778,101,7.9805
"12099",8.0518,102,8.5992
"12100",8.0363,102,9.0252
"12101",8.4737,107,6.9925
"12102",8.0427,87,9.3818
"12103",7.0419,92,4.5
"12104",7.7716,86,7.4767
"12105",8.0269,103,7.5897
"12106",6.5024,123,6.2629
"12107",8.2612,118,7.9509
"12108",7.5326,99,7.9724
"12109",NA,NA,NA
"12110",NA,NA,NA
"12111",7.9815,106,7.5361
"12112",8.5116,100,9.3907
"12113",8.23789999999999,113,9.3907
"12114",9.0458,100,8.4288
"12115",8.0395,103,5.1301
"12116",9.1466,95,8.8316
"12117",NA,NA,NA
"12118",6.4047,93,7.9833
"12119",7.3203,99,8.6195
"12120",8.8279,125,8.998
"12121",7.4248,101,8.0463
"12122",NA,NA,NA
"12123",7.9973,100,7.8099
"12124",NA,NA,NA
"12125",7.9914,91,7.3747
"12126",7.443,91,7.666
"12127",NA,NA,NA
"12128",NA,NA,NA
"12129",8.6091,95,8.9747
"12130",8.7715,84,8.8389
"12131",7.8964,120,8.8279
"12132",NA,NA,NA
"12133",7.7808,71,8.4004
"12134",7.3807,80,8.8835
"12135",6.724,88,7.7124
"12136",NA,NA,NA
"12137",9.2,127,9.3237
"12138",NA,NA,NA
"12139",NA,NA,NA
"12140",7.6612,104,7.9322
"12141",8.1884,104,8.3722
"12142",NA,NA,NA
"12143",7.0569,105,7.2636
"12144",NA,NA,NA
"12145",NA,NA,NA
"12146",7.4883,102,7.8278
"12147",NA,NA,NA
"12148",NA,NA,NA
"12149",7.6252,80,8.72
"12150",6.5962,90,8.1565
"12151",8.7519,102,9.1796
"12152",8.0454,93,8.7734
"12153",NA,NA,NA
"12154",NA,NA,NA
"12155",NA,NA,NA
"12156",7.47,112,6.8918
"12157",7.6022,96,8.4834
"12158",8.4439,105,8.8947
"12159",7.5131,113,8.2893
"12160",7.0443,97,7.8587
"12161",NA,NA,NA
"12162",7.9144,99,8.5423
